season,week,date,type,team,trade_partner,player_added,position_added,value_added,player_dropped,position_dropped,value_dropped,faab_bid,waiver_priority,value,trade_initiator,items_gained,items_lost,transaction_id,service_key
2025,10,2025-11-07 16:00:50,add/drop,Cambrias,,Will Reichard,K,0,Ka'imi Fairbairn,K,0,,,0,0,Will Reichard (K/MIN) [0],Ka'imi Fairbairn (K/HOU) [0],22442830,1292553385035182080
2025,10,2025-11-06 21:57:27,add/drop,Pung & Tralie,,Ty Johnson,RB,-9.98,Tyjae Spears,RB,-11.01,,,0,0,Ty Johnson (RB/BUF) [-9.98],Tyjae Spears (RB/TEN) [-11.01],22442831,1292280740620300288
2025,10,2025-11-06 16:04:29,add,Mike Long,,Jacksonville Jaguars,DEF,10.35,,,,,,10.35,0,Jacksonville Jaguars (DEF/JAX) [10.35],,22442832,1292191915256614912
2025,10,2025-11-06 00:22:45,add/drop,John Juliano,,Emari Demercado,RB,-25.93,Brandon Aiyuk,WR,-37.65,,,0,0,Emari Demercado (RB/ARI) [-25.93],Brandon Aiyuk (WR/SF) [-37.65],22442833,1291954919770701824
2025,10,2025-11-05 19:37:32,add,Mike Long,,Chad Ryland,K,0,,,,,,0,0,Chad Ryland (K/ARI) [0],,22442834,1291883143086772224
2025,10,2025-11-05 19:35:46,drop,Mike Long,,,,,Kayshon Boutte,WR,-26.54,,,0,0,,Kayshon Boutte (WR/NE) [-26.54],22442835,1291882697001566208
2025,10,2025-11-05 19:33:28,drop,Mike Long,,,,,Aaron Rodgers,QB,-16.34,,,0,0,,Aaron Rodgers (QB/PIT) [-16.34],22442836,1291882119601098752
2025,10,2025-11-05 16:30:21,add/drop,John Juliano,,Buffalo Bills,DEF,0,Jerry Jeudy,WR,-5.27,,,0,0,Buffalo Bills (DEF/BUF) [0],Jerry Jeudy (WR/CLE) [-5.27],22442837,1291836037449924608
2025,10,2025-11-05 15:53:45,add/drop,Frank & Julian,,Alec Pierce,WR,0,Jonnu Smith,TE,-18.21,,,0,0,Alec Pierce (WR/IND) [0],Jonnu Smith (TE/PIT) [-18.21],22442838,1291826827123228672
2025,10,2025-11-05 12:24:54,add/drop,Chris & Dom,,Luke Musgrave,TE,-17.51,Jake Bates,K,0,10,,0,0,Luke Musgrave (TE/GB) [-17.51],Jake Bates (K/DET) [0],22442839,1291774267125399552
2025,9,2025-11-05 04:19:17,add/drop,Antdell & Ernie,,Hunter Henry,TE,3.92,David Njoku,TE,-31.13,7,,3.92,0,Hunter Henry (TE/NE) [3.92],David Njoku (TE/CLE) [-31.13],22442781,1291652056129486848
2025,9,2025-11-05 04:17:07,add/drop,Antdell & Ernie,,Sam Darnold,QB,-5.37,Brock Purdy,QB,5.97,2,,-5.97,0,Sam Darnold (QB/SEA) [-5.37],Brock Purdy (QB/SF) [5.97],22442782,1291651510370852864
2025,9,2025-11-05 04:12:30,add/drop,Antdell & Ernie,,Carolina Panthers,DEF,-3.18,Los Angeles Chargers,DEF,0,1,,0,0,Carolina Panthers (DEF/CAR) [-3.18],Los Angeles Chargers (DEF/LAC) [0],22442783,1291650349584637952
2025,9,2025-11-05 03:37:54,add/drop,Phil Baldino,,Seattle Seahawks,DEF,21.71,Brashard Smith,RB,-38.65,6,,21.71,0,Seattle Seahawks (DEF/SEA) [21.71],Brashard Smith (RB/KC) [-38.65],22442784,1291641644474466304
2025,9,2025-11-05 03:37:17,add/drop,Phil Baldino,,Tre Tucker,WR,-19.06,Darnell Mooney,WR,-24.88,2,,0,0,Tre Tucker (WR/LV) [-19.06],Darnell Mooney (WR/ATL) [-24.88],22442785,1291641485992673280
2025,9,2025-11-04 21:50:22,add/drop,Mike Long,,Darius Slayton,WR,-20.81,Tucker Kraft,TE,-40.29,,,0,0,Darius Slayton (WR/NYG) [-20.81],Tucker Kraft (TE/GB) [-40.29],22442786,1291554184079867904
2025,9,2025-11-04 19:41:35,add/drop,Cambrias,,Cleveland Browns,DEF,-3.18,Jacksonville Jaguars,DEF,10.59,2,,-10.59,0,Cleveland Browns (DEF/CLE) [-3.18],Jacksonville Jaguars (DEF/JAX) [10.59],22442787,1291521773833035776
2025,9,2025-11-04 18:57:53,add/drop,Pung & Tralie,,Isiah Pacheco,RB,-35.84,Devin Singletary,RB,-5.72,3,,0,0,Isiah Pacheco (RB/KC) [-35.84],Devin Singletary (RB/NYG) [-5.72],22442788,1291510776095334400
2025,9,2025-11-04 15:59:10,trade,Nolan & Vinny,Ronnie,,,,,,,,,58.86,0,Caleb Williams (QB/CHI) [30.01] | Mark Andrews (TE/BAL) [-5.14] | James Cook (RB/BUF) [35.84],Travis Kelce (TE/KC) [3.44] | Michael Pittman (WR/IND) [-12.6] | Wan'Dale Robinson (WR/NYG) [11.01],22442789,1291465799281684480
2025,9,2025-11-04 15:59:10,trade,Ronnie,Nolan & Vinny,,,,,,,,,-58.86,1,Travis Kelce (TE/KC) [3.44] | Michael Pittman (WR/IND) [-12.6] | Wan'Dale Robinson (WR/NYG) [11.01],Caleb Williams (QB/CHI) [30.01] | Mark Andrews (TE/BAL) [-5.14] | James Cook (RB/BUF) [35.84],22442931,1291465799281684480
2025,9,2025-11-04 11:16:26,add/drop,Richie,,Colston Loveland,TE,19.75,Zach Ertz,TE,-16.52,2,,19.75,0,Colston Loveland (TE/CHI) [19.75],Zach Ertz (TE/WAS) [-16.52],22442790,1291394648203358208
2025,9,2025-11-02 16:04:45,add/drop,Antdell & Ernie,,Brock Purdy,QB,5.97,Isiah Pacheco,RB,-35.84,,,5.97,0,Brock Purdy (QB/SF) [5.97],Isiah Pacheco (RB/KC) [-35.84],22442791,1290742431435735040
2025,9,2025-11-02 14:53:27,add/drop,Nolan & Vinny,,Christian Watson,WR,11.86,Kenneth Gainwell,RB,18.85,1,,-6.99,0,Christian Watson (WR/GB) [11.86],Kenneth Gainwell (RB/PIT) [18.85],22442792,1290724485627928576
2025,9,2025-11-01 20:33:38,add/drop,Cambrias,,Parker Washington,WR,8.95,Matthew Golden,WR,-42.41,,,8.95,0,Parker Washington (WR/JAX) [8.95],Matthew Golden (WR/GB) [-42.41],22442793,1290447708477231104
2025,9,2025-10-31 22:47:42,add/drop,Pung & Tralie,,Devin Singletary,RB,-5.72,Evan Engram,TE,-20.65,,,0,0,Devin Singletary (RB/NYG) [-5.72],Evan Engram (TE/DEN) [-20.65],22442794,1290119059693641728
2025,9,2025-10-31 19:28:48,add/drop,John Juliano,,Cairo Santos,K,0,Evan McPherson,K,0,,,0,0,Cairo Santos (K/CHI) [0],Evan McPherson (K/CIN) [0],22442795,1290069006685831168
2025,9,2025-10-31 18:58:42,add/drop,Phil Baldino,,Samaje Perine,RB,-30.92,Hunter Henry,TE,3.92,,,-3.92,0,Samaje Perine (RB/CIN) [-30.92],Hunter Henry (TE/NE) [3.92],22442796,1290061431290494976
2025,9,2025-10-31 13:48:59,add/drop,Antdell & Ernie,,David Njoku,TE,-31.13,Bhayshul Tuten,RB,-27.21,,,0,0,David Njoku (TE/CLE) [-31.13],Bhayshul Tuten (RB/JAX) [-27.21],22442797,1289983485607419904
2025,9,2025-10-30 18:34:29,add/drop,Pung & Tralie,,Brandon McManus,K,0,Harrison Butker,K,0,,,0,0,Brandon McManus (K/GB) [0],Harrison Butker (K/KC) [0],22442798,1289692946626519040
2025,9,2025-10-30 18:32:01,trade,John Juliano,Pung & Tralie,,,,,,,,,1.53,0,Rhamondre Stevenson (RB/NE) [-13.82],Indianapolis Colts (DEF/IND) [-15.35],22442799,1289692326846799872
2025,9,2025-10-30 18:32:01,trade,Pung & Tralie,John Juliano,,,,,,,,,-1.53,1,Indianapolis Colts (DEF/IND) [-15.35],Rhamondre Stevenson (RB/NE) [-13.82],22442932,1289692326846799872
2025,9,2025-10-30 13:50:02,add/drop,Mike Long,,Aaron Rodgers,QB,-18.28,Mike Evans,WR,-27.58,,,0,0,Aaron Rodgers (QB/PIT) [-18.28],Mike Evans (WR/TB) [-27.58],22442800,1289621365355216896
2025,9,2025-10-30 10:45:00,add/drop,Richie,,Jason Myers,K,0,Jake Elliott,K,0,,,0,0,Jason Myers (K/SEA) [0],Jake Elliott (K/PHI) [0],22442801,1289574797281329152
2025,9,2025-10-30 00:07:40,add/drop,Frank & Julian,,Jonnu Smith,TE,-23.66,Joe Flacco,QB,-39.7,,,0,0,Jonnu Smith (TE/PIT) [-23.66],Joe Flacco (QB/CLE) [-39.7],22442802,1289414409684279296
2025,9,2025-10-29 19:15:36,add/drop,John Juliano,,Juwan Johnson,TE,8.42,David Njoku,TE,-31.13,,,8.42,0,Juwan Johnson (TE/NO) [8.42],David Njoku (TE/CLE) [-31.13],22442803,1289340906318606336
2025,9,2025-10-29 17:51:18,add/drop,Phil Baldino,,Jameson Williams,WR,27,Kirk Cousins,QB,-21.4,,,27,0,Jameson Williams (WR/DET) [27],Kirk Cousins (QB/ATL) [-21.4],22442804,1289319691935846400
2025,9,2025-10-29 15:52:59,add/drop,Nolan & Vinny,,Kenneth Gainwell,RB,18.85,Buffalo Bills,DEF,0,,,18.85,0,Kenneth Gainwell (RB/PIT) [18.85],Buffalo Bills (DEF/BUF) [0],22442805,1289289918996045824
2025,9,2025-10-29 14:32:30,add/drop,Antdell & Ernie,,Chris Boswell,K,0,Will Reichard,K,0,,,0,0,Chris Boswell (K/PIT) [0],Will Reichard (K/MIN) [0],22442806,1289269663250812928
2025,8,2025-10-29 04:03:06,add/drop,John Juliano,,David Njoku,TE,-26.53,Dalton Schultz,TE,16.41,,,-16.41,0,David Njoku (TE/CLE) [-26.53],Dalton Schultz (TE/HOU) [16.41],22442756,1289111268011016192
2025,8,2025-10-29 03:20:02,add/drop,Rob & GregBo,,Tyrone Tracy,RB,0.24,Cam Skattebo,RB,-53.59,93,,0.24,0,Tyrone Tracy (RB/NYG) [0.24],Cam Skattebo (RB/NYG) [-53.59],22442757,1289100431166803968
2025,8,2025-10-29 02:23:29,add/drop,Antdell & Ernie,,Blake Corum,RB,-10.35,Atlanta Falcons,DEF,2.94,,,-2.94,0,Blake Corum (RB/LAR) [-10.35],Atlanta Falcons (DEF/ATL) [2.94],22442758,1289086200702840832
2025,8,2025-10-28 17:57:54,add/drop,John Juliano,,Jakobi Meyers,WR,-1.12,Calvin Ridley,WR,-61.24,,,0,0,Jakobi Meyers (WR/LV) [-1.12],Calvin Ridley (WR/TEN) [-61.24],22442759,1288958963928272896
2025,8,2025-10-28 17:37:23,add/drop,Phil Baldino,,Hunter Henry,TE,8.88,Cade Otton,TE,-14.94,,,8.88,0,Hunter Henry (TE/NE) [8.88],Cade Otton (TE/TB) [-14.94],22442760,1288953802853982208
2025,8,2025-10-28 17:36:47,add/drop,Phil Baldino,,Baltimore Ravens,DEF,12.35,Tampa Bay Buccaneers,DEF,-8.82,,,12.35,0,Baltimore Ravens (DEF/BAL) [12.35],Tampa Bay Buccaneers (DEF/TB) [-8.82],22442761,1288953651959730176
2025,8,2025-10-28 11:50:35,add/drop,Cambrias,,Zonovan Knight,RB,-23.18,Mason Taylor,TE,-22.35,12,,0,0,Zonovan Knight (RB/NYJ) [-23.18],Mason Taylor (TE/NYJ) [-22.35],22442762,1288866527709241344
2025,8,2025-10-28 11:48:49,add/drop,Cambrias,,Jacksonville Jaguars,DEF,9.41,Jauan Jennings,WR,12.18,,,-2.77,0,Jacksonville Jaguars (DEF/JAX) [9.41],Jauan Jennings (WR/SF) [12.18],22442763,1288866084266459136
2025,8,2025-10-27 20:06:45,add/drop,Pung & Tralie,,Tyjae Spears,RB,-9.71,Jameson Williams,WR,24.76,,,-24.76,0,Tyjae Spears (RB/TEN) [-9.71],Jameson Williams (WR/DET) [24.76],22442764,1288629004517003264
2025,8,2025-10-26 16:03:37,add/drop,Richie,,Troy Franklin,WR,0.88,Zonovan Knight,RB,-23.18,,,0.88,0,Troy Franklin (WR/DEN) [0.88],Zonovan Knight (RB/NYJ) [-23.18],22442765,1288205428492075009
2025,8,2025-10-26 14:52:39,add/drop,Frank & Julian,,Joe Flacco,QB,-35.52,Brian Robinson,RB,-35.29,,,0,0,Joe Flacco (QB/CLE) [-35.52],Brian Robinson (RB/SF) [-35.29],22442766,1288187571205058560
2025,8,2025-10-26 10:50:23,add/drop,Phil Baldino,,Kirk Cousins,QB,-25.31,Jakobi Meyers,WR,-1.12,1,,0,0,Kirk Cousins (QB/ATL) [-25.31],Jakobi Meyers (WR/LV) [-1.12],22442767,1288126600306515968
2025,8,2025-10-25 21:34:02,add/drop,Mike Long,,Kayshon Boutte,WR,-39,Sterling Shepard,WR,-47.76,,,0,0,Kayshon Boutte (WR/NE) [-39],Sterling Shepard (WR/TB) [-47.76],22442768,1287926195798687744
2025,8,2025-10-24 03:05:51,add/drop,Frank & Julian,,Rashid Shaheed,WR,-17.12,Tyjae Spears,RB,-9.71,,,0,0,Rashid Shaheed (WR/NO) [-17.12],Tyjae Spears (RB/TEN) [-9.71],22442769,1287284922679058432
2025,8,2025-10-24 00:45:14,add/drop,Ronnie,,San Francisco 49ers,DEF,-15.29,Alec Pierce,WR,0,,,0,0,San Francisco 49ers (DEF/SF) [-15.29],Alec Pierce (WR/IND) [0],22442770,1287249537089413120
2025,8,2025-10-23 23:50:35,add/drop,Frank & Julian,,Kyle Monangai,RB,3.18,Hunter Henry,TE,8.88,,,-5.7,0,Kyle Monangai (RB/CHI) [3.18],Hunter Henry (TE/NE) [8.88],22442771,1287235783467487232
2025,8,2025-10-23 23:40:39,add/drop,Chris & Dom,,Chase McLaughlin,K,0,Nick Chubb,RB,-37.29,,,0,0,Chase McLaughlin (K/TB) [0],Nick Chubb (RB/HOU) [-37.29],22442772,1287233283872014336
2025,8,2025-10-23 22:53:24,add/drop,Rob & GregBo,,Matt Prater,K,0,Dallas Cowboys,DEF,-21.18,,,0,0,Matt Prater (K/BUF) [0],Dallas Cowboys (DEF/DAL) [-21.18],22442773,1287221389769580544
2025,8,2025-10-22 19:31:02,add/drop,John Juliano,,Calvin Ridley,WR,-61.24,Darren Waller,TE,-21.82,,,0,0,Calvin Ridley (WR/TEN) [-61.24],Darren Waller (TE/MIA) [-21.82],22442774,1286808076715843584
2025,8,2025-10-22 19:17:27,add/drop,Richie,,Zonovan Knight,RB,-23.18,Luke McCaffrey,WR,-59.41,,,0,0,Zonovan Knight (RB/NYJ) [-23.18],Luke McCaffrey (WR/WAS) [-59.41],22442775,1286804658722963456
2025,8,2025-10-22 15:04:29,add/drop,Phil Baldino,,Tampa Bay Buccaneers,DEF,-8.82,Miami Dolphins,DEF,2.94,1,,-2.94,0,Tampa Bay Buccaneers (DEF/TB) [-8.82],Miami Dolphins (DEF/MIA) [2.94],22442776,1286740998055026688
2025,8,2025-10-22 14:14:25,add/drop,Nolan & Vinny,,Oronde Gadsden,TE,-47.12,Tyrone Tracy,RB,0.24,24,,-0.24,0,Oronde Gadsden (TE/LAC) [-47.12],Tyrone Tracy (RB/NYG) [0.24],22442777,1286728396700676096
2025,8,2025-10-22 14:08:52,add/drop,Nolan & Vinny,,Buffalo Bills,DEF,7.65,Emanuel Wilson,RB,-18,7,,7.65,0,Buffalo Bills (DEF/BUF) [7.65],Emanuel Wilson (RB/GB) [-18],22442778,1286727000462987264
2025,8,2025-10-22 12:23:05,add/drop,Chris & Dom,,Houston Texans,DEF,15.88,Kendrick Bourne,WR,-45.76,1,,15.88,0,Houston Texans (DEF/HOU) [15.88],Kendrick Bourne (WR/NE) [-45.76],22442779,1286700377684590592
2025,8,2025-10-22 10:27:02,add/drop,Ronnie,,Mike Badgley,K,0,Daniel Carlson,K,0,,,0,0,Mike Badgley (K/DET) [0],Daniel Carlson (K/LV) [0],22442780,1286671172515143680
2025,7,2025-10-22 04:06:10,add/drop,Phil Baldino,,Brashard Smith,RB,-49.44,Kenneth Gainwell,RB,16.37,12,,-16.37,0,Brashard Smith (RB/KC) [-49.44],Kenneth Gainwell (RB/PIT) [16.37],22442732,1286575325362266112
2025,7,2025-10-22 02:38:15,add/drop,Antdell & Ernie,,Los Angeles Chargers,DEF,-2.59,Seattle Seahawks,DEF,24.59,,,-24.59,0,Los Angeles Chargers (DEF/LAC) [-2.59],Seattle Seahawks (DEF/SEA) [24.59],22442733,1286553203134980096
2025,7,2025-10-22 02:29:18,add/drop,Antdell & Ernie,,Will Reichard,K,0,Matt Gay,K,0,1,,0,0,Will Reichard (K/MIN) [0],Matt Gay (K/WAS) [0],22442734,1286550949988417536
2025,7,2025-10-22 02:17:12,add/drop,Antdell & Ernie,,Atlanta Falcons,DEF,0.65,Cleveland Browns,DEF,10.35,2,,-9.7,0,Atlanta Falcons (DEF/ATL) [0.65],Cleveland Browns (DEF/CLE) [10.35],22442735,1286547904177111041
2025,7,2025-10-22 00:06:12,add/drop,Richie,,Jaxson Dart,QB,-94.46,Justin Fields,QB,-61.33,,,0,0,Jaxson Dart (QB/NYG) [-94.46],Justin Fields (QB/NYJ) [-61.33],22442736,1286514937891397632
2025,7,2025-10-21 21:47:48,add/drop,John Juliano,,Tez Johnson,WR,-78.35,Jalen Coker,WR,-30.66,,,0,0,Tez Johnson (WR/TB) [-78.35],Jalen Coker (WR/CAR) [-30.66],22442737,1286480107644391424
2025,7,2025-10-21 21:43:54,add/drop,John Juliano,,Dalton Schultz,TE,17.54,Aaron Rodgers,QB,-9.51,,,17.54,0,Dalton Schultz (TE/HOU) [17.54],Aaron Rodgers (QB/PIT) [-9.51],22442738,1286479124377899008
2025,7,2025-10-21 19:09:53,add/drop,Phil Baldino,,Darnell Mooney,WR,-37.97,Kendre Miller,RB,-72.08,6,,0,0,Darnell Mooney (WR/ATL) [-37.97],Kendre Miller (RB/NO) [-72.08],22442739,1286440364311314432
2025,7,2025-10-21 11:22:39,add/drop,Pung & Tralie,,Evan Engram,TE,-27.05,Ricky Pearsall,WR,-54.86,,,0,0,Evan Engram (TE/DEN) [-27.05],Ricky Pearsall (WR/SF) [-54.86],22442740,1286322782740684800
2025,7,2025-10-21 08:21:25,add/drop,John Juliano,,Evan McPherson,K,0,Chase McLaughlin,K,0,,,0,0,Evan McPherson (K/CIN) [0],Chase McLaughlin (K/TB) [0],22442741,1286277173862207488
2025,7,2025-10-19 20:10:34,add/drop,Richie,,Luke McCaffrey,WR,-74.85,Chris Moore,WR,-68.51,,,0,0,Luke McCaffrey (WR/WAS) [-74.85],Chris Moore (WR/WAS) [-68.51],22442742,1285730860590469120
2025,7,2025-10-19 19:43:21,add/drop,Richie,,Chris Moore,WR,-68.51,Hassan Haskins,RB,-70.01,,,0,0,Chris Moore (WR/WAS) [-68.51],Hassan Haskins (RB/LAC) [-70.01],22442743,1285724011782737920
2025,7,2025-10-19 12:56:35,add/drop,Nolan & Vinny,,Emanuel Wilson,RB,-25.3,Darnell Mooney,WR,-37.97,7,,0,0,Emanuel Wilson (RB/GB) [-25.3],Darnell Mooney (WR/ATL) [-37.97],22442744,1285621644978581504
2025,7,2025-10-19 09:45:54,add/drop,Richie,,Zach Ertz,TE,-21.03,AJ Barner,TE,-11.45,,,0,0,Zach Ertz (TE/WAS) [-21.03],AJ Barner (TE/SEA) [-11.45],22442745,1285573660798615552
2025,7,2025-10-18 18:14:24,add/drop,Cambrias,,Jauan Jennings,WR,8.49,Rashid Shaheed,WR,-23.15,,,8.49,0,Jauan Jennings (WR/SF) [8.49],Rashid Shaheed (WR/NO) [-23.15],22442746,1285339240640557056
2025,7,2025-10-18 10:30:54,add/drop,Ronnie,,Elic Ayomanor,WR,-39.59,Jauan Jennings,WR,8.49,,,-8.49,0,Elic Ayomanor (WR/TEN) [-39.59],Jauan Jennings (WR/SF) [8.49],22442747,1285222595423145984
2025,7,2025-10-17 02:16:56,add/drop,Phil Baldino,,Miami Dolphins,DEF,-0.65,Buffalo Bills,DEF,3.24,,,-3.24,0,Miami Dolphins (DEF/MIA) [-0.65],Buffalo Bills (DEF/BUF) [3.24],22442748,1284735898704969728
2025,7,2025-10-16 23:19:53,add/drop,Ronnie,,Alec Pierce,WR,0.08,Darius Slayton,WR,-37.71,,,0.08,0,Alec Pierce (WR/IND) [0.08],Darius Slayton (WR/NYG) [-37.71],22442749,1284691339853701120
2025,7,2025-10-16 12:12:21,add/drop,Antdell & Ernie,,Seattle Seahawks,DEF,24.59,Los Angeles Chargers,DEF,-2.59,2,,24.59,0,Seattle Seahawks (DEF/SEA) [24.59],Los Angeles Chargers (DEF/LAC) [-2.59],22442750,1284523351833866240
2025,7,2025-10-15 21:49:53,add/drop,Phil Baldino,,Cade Otton,TE,-20.38,Jake Tonges,TE,-46.46,,,0,0,Cade Otton (TE/TB) [-20.38],Jake Tonges (TE/SF) [-46.46],22442751,1284306304625549312
2025,7,2025-10-15 21:46:57,add/drop,Phil Baldino,,Wil Lutz,K,0,Matt Prater,K,0,,,0,0,Wil Lutz (K/DEN) [0],Matt Prater (K/BUF) [0],22442752,1284305566952353792
2025,7,2025-10-15 11:47:59,add/drop,Ronnie,,Josh Downs,WR,-29.75,Tyquan Thornton,WR,-63.72,,,0,0,Josh Downs (WR/IND) [-29.75],Tyquan Thornton (WR/KC) [-63.72],22442753,1284154829739921408
2025,7,2025-10-15 10:24:35,add,Antdell & Ernie,,Los Angeles Chargers,DEF,-2.59,,,,1,,0,0,Los Angeles Chargers (DEF/LAC) [-2.59],,22442754,1284133840910057472
2025,7,2025-10-15 10:16:57,add,Antdell & Ernie,,Aaron Jones,RB,-7.38,,,,2,,0,0,Aaron Jones (RB/MIN) [-7.38],,22442755,1284131922401857536
2025,6,2025-10-15 06:02:07,add/drop,John Juliano,,Jalen Coker,WR,-39.23,David Njoku,TE,-47.58,,,0,0,Jalen Coker (WR/CAR) [-39.23],David Njoku (TE/CLE) [-47.58],22442710,1284067789765615616
2025,6,2025-10-15 00:24:49,add/drop,Phil Baldino,,Kenneth Gainwell,RB,24,Michael Carter,RB,-27.74,6,,24,0,Kenneth Gainwell (RB/PIT) [24],Michael Carter (RB/ARI) [-27.74],22442711,1283982906796036096
2025,6,2025-10-14 19:04:57,add/drop,Chris & Dom,,Kendrick Bourne,WR,-55.12,Seattle Seahawks,DEF,30.35,11,,-30.35,0,Kendrick Bourne (WR/NE) [-55.12],Seattle Seahawks (DEF/SEA) [30.35],22442712,1283902409982119936
2025,6,2025-10-14 16:46:42,add/drop,Pung & Tralie,,Chicago Bears,DEF,2.12,Arizona Cardinals,DEF,-24,2,,2.12,0,Chicago Bears (DEF/CHI) [2.12],Arizona Cardinals (DEF/ARI) [-24],22442713,1283867617685168128
2025,6,2025-10-14 14:31:55,drop,Pung & Tralie,,,,,Emari Demercado,RB,-54.78,,,0,0,,Emari Demercado (RB/ARI) [-54.78],22442714,1283833697828622336
2025,6,2025-10-14 14:31:11,drop,Pung & Tralie,,,,,Joe Burrow,QB,-51.49,,,0,0,,Joe Burrow (QB/CIN) [-51.49],22442715,1283833513333755904
2025,6,2025-10-14 14:24:27,trade,Pung & Tralie,Antdell & Ernie,,,,,,,,,48.19,0,J.K. Dobbins (RB/DEN) [-49.13] | DeVonta Smith (WR/PHI) [4.32] | Travis Etienne (RB/JAX) [42.85] | Jameson Williams (WR/DET) [26.7],Rome Odunze (WR/CHI) [-44.32] | Breece Hall (RB/NYJ) [20.87],22442716,1283831818377756672
2025,6,2025-10-14 14:24:27,trade,Antdell & Ernie,Pung & Tralie,,,,,,,,,-48.19,1,Rome Odunze (WR/CHI) [-44.32] | Breece Hall (RB/NYJ) [20.87],J.K. Dobbins (RB/DEN) [-49.13] | DeVonta Smith (WR/PHI) [4.32] | Travis Etienne (RB/JAX) [42.85] | Jameson Williams (WR/DET) [26.7],22442927,1283831818377756672
2025,6,2025-10-14 14:12:13,add/drop,John Juliano,,Aaron Rodgers,QB,-15.26,Christian Watson,WR,2.2,,,-2.2,0,Aaron Rodgers (QB/PIT) [-15.26],Christian Watson (WR/GB) [2.2],22442717,1283828739259527168
2025,6,2025-10-14 07:52:20,add/drop,Cambrias,,Ka'imi Fairbairn,K,0,Tyler Loop,K,0,,,0,0,Ka'imi Fairbairn (K/HOU) [0],Tyler Loop (K/BAL) [0],22442718,1283733141541900288
2025,6,2025-10-14 00:29:33,commissioner,Pung & Tralie,,,,,,,,,,,0,Rome Odunze (WR/CHI) [-44.32] | Breece Hall (RB/NYJ) [20.87],J.K. Dobbins (RB/DEN) [-49.13] | DeVonta Smith (WR/PHI) [4.32] | Travis Etienne (RB/JAX) [42.85] | Jameson Williams (WR/DET) [26.7],22442719,1283621708154040320
2025,6,2025-10-13 21:11:31,trade,Pung & Tralie,Antdell & Ernie,,,,,,,,,48.19,0,J.K. Dobbins (RB/DEN) [-49.13] | DeVonta Smith (WR/PHI) [4.32] | Travis Etienne (RB/JAX) [42.85] | Jameson Williams (WR/DET) [26.7],Rome Odunze (WR/CHI) [-44.32] | Breece Hall (RB/NYJ) [20.87],22442720,1283571872851591168
2025,6,2025-10-13 21:11:31,trade,Antdell & Ernie,Pung & Tralie,,,,,,,,,-48.19,1,Rome Odunze (WR/CHI) [-44.32] | Breece Hall (RB/NYJ) [20.87],J.K. Dobbins (RB/DEN) [-49.13] | DeVonta Smith (WR/PHI) [4.32] | Travis Etienne (RB/JAX) [42.85] | Jameson Williams (WR/DET) [26.7],22442928,1283571872851591168
2025,6,2025-10-12 19:30:45,add/drop,Frank & Julian,,Eddy Pineiro,K,0,Brandon McManus,K,0,,,0,0,Eddy Pineiro (K/CAR) [0],Brandon McManus (K/GB) [0],22442721,1283184126827954176
2025,6,2025-10-12 09:38:21,trade,John Juliano,Antdell & Ernie,,,,,,,,,-26.74,0,Tee Higgins (WR/CIN) [16.11],Travis Etienne (RB/JAX) [42.85],22442722,1283035045975588864
2025,6,2025-10-12 09:38:21,trade,Antdell & Ernie,John Juliano,,,,,,,,,26.74,1,Travis Etienne (RB/JAX) [42.85],Tee Higgins (WR/CIN) [16.11],22442929,1283035045975588864
2025,6,2025-10-11 01:09:37,add/drop,Nolan & Vinny,,Kimani Vidal,RB,0,Zach Ertz,TE,-17.44,3,,0,0,Kimani Vidal (RB/LAC) [0],Zach Ertz (TE/WAS) [-17.44],22442723,1282544628226072576
2025,6,2025-10-10 21:25:11,add/drop,Phil Baldino,,Jake Tonges,TE,-48.35,Calvin Ridley,WR,-87.66,,,0,0,Jake Tonges (TE/SF) [-48.35],Calvin Ridley (WR/TEN) [-87.66],22442724,1282488150706380800
2025,6,2025-10-09 22:39:58,add/drop,John Juliano,,Christian Watson,WR,2.2,Kendrick Bourne,WR,-55.12,,,2.2,0,Christian Watson (WR/GB) [2.2],Kendrick Bourne (WR/NE) [-55.12],22442725,1282144579935535106
2025,6,2025-10-09 15:38:07,add,Richie,,Justin Fields,QB,-80.68,,,,,,0,0,Justin Fields (QB/NYJ) [-80.68],,22442726,1282038420859805696
2025,6,2025-10-09 12:56:18,drop,Cambrias,,,,,Kyler Murray,QB,-120.28,,,0,0,,Kyler Murray (QB/ARI) [-120.28],22442727,1281997695812136960
2025,6,2025-10-09 10:44:40,trade,Richie,Cambrias,,,,,,,,,77.49,1,Jacory Croskey-Merritt (RB/WAS) [-25.62],Ollie Gordon (RB/MIA) [-79.76] | Keenan Allen (WR/LAC) [-23.35],22442728,1281964570063163392
2025,6,2025-10-09 10:44:40,trade,Cambrias,Richie,,,,,,,,,-77.49,0,Ollie Gordon (RB/MIA) [-79.76] | Keenan Allen (WR/LAC) [-23.35],Jacory Croskey-Merritt (RB/WAS) [-25.62],22442930,1281964570063163392
2025,6,2025-10-09 01:08:47,add/drop,Antdell & Ernie,,Matt Gay,K,0,Joey Slye,K,0,,,0,0,Matt Gay (K/WAS) [0],Joey Slye (K/TEN) [0],22442729,1281819646030266368
